frame_num,track_id,det_bb_top,det_bb_left,det_bb_bottom,det_bb_right,track_x,track_y,track_Vx,track_Vy,track_len,track_value,pose_tip_x,pose_tip_y,pose_left_x,pose_left_y,pose_right_x,pose_right_y,pose_bottom_x,pose_bottom_y,pose_tail1_x,pose_tail1_y,head_x,head_y
354,1,745,1190,891,1366,1278.1846923828,818.7536621094,-4.3272299767,-3.6887111664,107,0,1212.1865234375,877.8031005859,1269.1345214844,876.0006103516,1223.8162841797,826.83984375,1277.775390625,817.630065918,1328.0551757813,774.9570922852,1218,886
355,0,601,1577,685,1784,1679.2064208984,643.2017822266,5.038482666,2.128326416,356,0,1768.9610595703,633.8569946289,1724.5806884766,616.0865478516,1730.2238769531,662.4889526367,1678.6119384766,642.4481811523,1631.2647705078,643.9140625,1787,637
355,1,740,1185,892,1365,1274.7143554688,815.7662353516,-3.7559409142,-3.2211818695,108,0,1205.5997314453,874.9436035156,1260.5930175781,874.8238525391,1216.4522705078,820.5562744141,1274.1462402344,815.0529785156,1323.0095214844,781.9300537109,1194,875
356,0,590,1599,697,1795,1693.8112792969,643.9575195313,11.4160461426,1.2132873535,357,0,1776.9875488281,620.5463256836,1732.3588867188,606.5769042969,1747.4384765625,656.6672363281,1693.1901855469,643.042175293,1638.3031005859,656.5291137695,1797,621
356,1,732,1183,883,1354,1269.1146240234,808.7612304688,-4.9851279259,-5.7437038422,109,0,1200.9949951172,862.2937011719,1254.3055419922,863.5286865234,1211.6826171875,809.8564453125,1268.0954589844,806.9876708984,1309.7397460938,777.3165283203,1197,861
357,0,580,1609,706,1797,1703.5568847656,643.5427246094,10.3023986816,0.1278991699,358,0,1779.4431152344,615.7664794922,1727.7115478516,602.8850097656,1749.4996337891,649.15234375,1702.2879638672,642.1573486328,1650.7454833984,661.3282470703,1798,606
357,1,722,1177,874,1345,1261.7823486328,799.2543945313,-6.5498862267,-8.2524623871,110,0,1198.5430908203,854.7149658203,1250.7392578125,852.5495605469,1205.8942871094,800.7885131836,1260.1950683594,798.0953369141,1299.7092285156,761.2616577148,1193,836
358,0,576,1610,703,1797,1706.08984375,640.5426635742,5.1227722168,-1.9574279785,359,0,1787.6081542969,603.2838134766,1729.4526367188,593.6577758789,1758.2387695313,645.6248168945,1704.9936523438,638.8590698242,1650.0734863281,659.3872680664,1797,603
358,1,720,1176,875,1346,1259.5581054688,795.8754882813,-3.6660971642,-5.0034389496,111,0,1204.0933837891,856.1383666992,1254.3480224609,849.5600585938,1204.70703125,802.3965454102,1258.6414794922,794.5396118164,1296.7932128906,756.1437988281,1183,840
359,0,571,1608,693,1801,1706.1782226563,633.6463012695,1.7664489746,-5.2500305176,360,0,1783.7528076172,612.1958007813,1733.6395263672,596.4124145508,1751.7418212891,647.5582275391,1705.4875488281,632.3620605469,1653.9425048828,643.3883056641,1802,606
359,1,721,1180,877,1348,1261.9730224609,796.9680175781,0.3879189491,-0.9394741058,112,0,1202.3890380859,864.8963012695,1256.0491943359,855.4992675781,1205.1553955078,808.127746582,1260.9543457031,795.8563842773,1301.2542724609,754.9273071289,1185,859
360,0,570,1602,677,1804,1704.2362060547,624.7240600586,-0.7059020996,-7.6981506348,361,0,1785.1265869141,617.1965332031,1741.8345947266,591.7564697266,1749.8132324219,648.0193481445,1703.9741210938,623.8317871094,1648.9028320313,630.7608642578,1805,623
360,1,734,1187,880,1348,1266.2152099609,804.2571411133,2.9574379921,4.5462436676,113,0,1206.4559326172,865.8893432617,1259.9401855469,860.2824707031,1214.6704101563,812.28515625,1266.0057373047,803.9077758789,1301.5541992188,767.1597290039,1193,867
361,0,569,1601,667,1808,1704.2575683594,617.7564697266,-0.2210388184,-7.2110900879,362,0,1787.9020996094,618.46875,1745.5609130859,591.1956176758,1746.8443603516,641.4289550781,1703.4478759766,616.3112792969,1643.4956054688,621.125793457,1810,631
361,1,736,1195,890,1353,1272.7932128906,811.9508666992,5.3711342812,6.6445407867,114,0,1213.0631103516,875.1698608398,1265.0606689453,866.1643676758,1219.6290283203,819.1088867188,1271.5756835938,810.4665527344,1307.6951904297,768.8815307617,1205,879
362,0,567,1600,662,1810,1704.7591552734,613.5113525391,0.2607116699,-5.233795166,363,0,1792.9482421875,619.1773071289,1750.109375,588.0297851563,1748.6370849609,642.7135009766,1703.7543945313,612.6066894531,1642.0170898438,614.5159912109,1813,635
362,1,745,1197,897,1354,1276.166015625,820.3988647461,4.0389809608,7.8468418121,115,0,1220.2104492188,883.9536743164,1270.9346923828,870.9443969727,1226.5380859375,828.4655761719,1275.5352783203,819.389465332,1312.5244140625,768.8245849609,1206,885
363,0,563,1604,661,1809,1706.1300048828,611.0693969727,1.0007629395,-3.3725891113,364,0,1797.3126220703,619.032409668,1755.6423339844,586.1644287109,1751.7309570313,642.9514770508,1706.1440429688,610.9812011719,1640.3859863281,611.1312866211,1818,632
363,1,748,1202,901,1354,1278.5512695313,825.4364013672,2.9365029335,5.9739780426,116,0,1223.4855957031,889.7671508789,1273.8570556641,874.256652832,1228.0300292969,835.0634765625,1277.4555664063,824.2929077148,1315.3627929688,771.0177001953,1212,879
364,0,556,1604,660,1810,1707.0327148438,607.9241943359,0.9353942871,-3.2209777832,365,0,1795.2015380859,620.8244018555,1755.5090332031,584.6852416992,1746.0961914063,643.8726806641,1706.8402099609,606.6836547852,1644.4287109375,600.0413818359,1817,634
364,1,751,1201,904,1357,1279.6219482422,828.4776000977,1.6926064491,4.0187778473,117,0,1221.0806884766,893.5848388672,1273.3134765625,876.7437744141,1230.369140625,837.4752807617,1278.7932128906,827.6195678711,1317.6251220703,776.2230224609,1214,887
365,0,554,1608,659,1811,1709.1170654297,606.05078125,1.7013244629,-2.3226013184,366,0,1796.3868408203,620.5023193359,1756.9271240234,584.6641235352,1746.4295654297,645.0949707031,1708.7388916016,605.587890625,1647.3729248047,597.8286132813,1818,633
365,1,755,1201,903,1355,1278.8286132813,829.8740844727,0.0353188515,2.2705783844,118,0,1217.7166748047,891.1942749023,1270.0546875,874.8772583008,1232.7935791016,833.9223632813,1278.3205566406,829.1360473633,1317.5977783203,783.0615844727,1208,912
366,0,557,1607,660,1812,1709.8295898438,607.3070068359,1.0421447754,0.0633239746,367,0,1795.2839355469,621.1206054688,1756.0692138672,586.6610107422,1747.0939941406,642.4827880859,1709.0677490234,606.9222412109,1648.5703125,602.8057250977,1819,631
366,1,759,1197,901,1351,1275.2159423828,830.5361328125,-2.3966269493,1.1982517242,119,0,1212.1004638672,890.1206665039,1264.8122558594,874.0039672852,1233.8016357422,835.122253418,1275.71484375,830.5247192383,1314.9921875,790.4631347656,1204,927
367,0,561,1614,659,1816,1713.9678955078,609.342590332,3.1062927246,1.3781433105,368,0,1799.5084228516,608.2392578125,1753.3171386719,579.4741821289,1756.4449462891,638.1636962891,1712.78125,608.639465332,1658.8413085938,613.7795410156,1822,617
367,1,762,1189,898,1352,1271.0798339844,830.43359375,-3.5562949181,0.3310642242,120,0,1210.1071777344,888.3284912109,1262.6943359375,872.3322753906,1230.1148681641,833.5681762695,1271.1594238281,829.9592895508,1315.6440429688,791.3010864258,1190,930
368,0,549,1632,666,1824,1725.2685546875,608.3051757813,8.5691833496,-0.232208252,369,0,1805.9560546875,589.9008789063,1755.6330566406,570.3864746094,1772.7067871094,627.7572631836,1724.9693603516,607.8551025391,1666.603515625,629.7768554688,1820,583
368,1,769,1183,893,1347,1265.630859375,830.9411621094,-4.8180747032,0.4487400055,121,0,1201.2274169922,879.387878418,1248.3447265625,861.5845947266,1234.4210205078,832.3479003906,1264.1856689453,828.9887695313,1308.79296875,798.6556396484,1186,936
369,0,541,1637,669,1831,1733.9594726563,605.7682495117,8.6502990723,-1.7687072754,370,0,1811.9013671875,572.6813354492,1759.48828125,562.6497802734,1786.8952636719,618.7334594727,1733.9378662109,605.8231201172,1682.2023925781,628.7602539063,1824,565
369,1,775,1179,891,1346,1262.078125,832.5974731445,-3.9744467735,1.2537937164,122,0,1197.8726806641,872.1069335938,1249.576171875,861.2432250977,1229.7114257813,829.6101074219,1261.0003662109,830.798034668,1301.8028564453,798.9398803711,1182,934
370,0,529,1637,660,1843,1740.6524658203,596.8748779297,7.3454284668,-6.5184631348,371,0,1816.0111083984,563.4138183594,1764.0653076172,554.6382446289,1789.6883544922,608.2161865234,1740.2099609375,596.1047973633,1688.1423339844,617.6741943359,1831,551
370,1,780,1175,887,1342,1258.4008789063,833.5878295898,-3.7762656212,1.0781650543,123,0,1192.0164794922,870.6680908203,1242.8149414063,857.5124511719,1230.9493408203,831.5107421875,1257.2713623047,832.0317382813,1302.8497314453,801.5331420898,1199,838
371,0,521,1640,655,1847,1744.6245117188,588.5891113281,5.0964660645,-7.696685791,372,0,1813.7512207031,561.8099975586,1769.6551513672,556.3088378906,1788.7547607422,597.9916992188,1744.4040527344,588.3079833984,1688.6506347656,607.4885253906,1834,541
371,1,778,1173,894,1341,1256.4061279297,835.6665039063,-2.5885825157,1.7451572418,124,0,1199.3121337891,868.2249145508,1241.5239257813,863.6146240234,1225.4915771484,834.4710083008,1256.3381347656,835.1843261719,1309.6236572266,807.6643676758,1189,846
372,0,523,1645,647,1849,1747.6801757813,583.9731445313,3.7359924316,-5.6429138184,373,0,1822.1387939453,563.2384643555,1777.3255615234,554.2095336914,1791.9702148438,593.9730224609,1746.7993164063,582.6900024414,1691.1473388672,600.21875,1845,543
372,1,784,1168,892,1343,1255.0793457031,837.8529052734,-1.7473349571,2.0393161774,125,0,1198.9274902344,863.9041748047,1240.2416992188,867.2987060547,1218.57421875,829.5751342773,1254.5942382813,836.4647827148,1306.8522949219,815.8280639648,1166,884
373,0,525,1657,638,1844,1750.7290039063,580.7075195313,3.277923584,-4.058013916,374,0,1819.0375976563,561.64453125,1775.9685058594,552.1596679688,1789.1513671875,594.8793334961,1749.7288818359,579.628112793,1693.6323242188,592.8337402344,1852,553
373,1,779,1162,897,1343,1252.7080078125,838.4730224609,-2.1633505821,1.0932102203,126,0,1187.2080078125,872.0257568359,1237.3757324219,870.497253418,1216.4161376953,830.701171875,1252.1258544922,837.9332885742,1305.1235351563,811.7545776367,1154,885
374,0,523,1663,639,1850,1755.8767089844,579.9123535156,4.5244445801,-1.8827819824,375,0,1825.1101074219,548.6011962891,1776.8125,555.6375732422,1793.1059570313,588.4049072266,1755.0655517578,579.0119018555,1699.8903808594,586.888671875,1852,554
374,1,783,1161,895,1335,1248.6362304688,839.1415405273,-3.4356894493,0.8100986481,127,0,1180.9942626953,873.2998046875,1235.5302734375,869.8176879883,1213.2419433594,831.2444458008,1248.3609619141,839.1535644531,1296.3211669922,817.0811767578,1156,888
375,0,520,1667,633,1856,1761.2253417969,576.8823852539,5.0738830566,-2.6475524902,376,0,1833.4862060547,537.390625,1781.0842285156,553.181640625,1800.7770996094,579.9766235352,1762.1223144531,577.0777587891,1704.2922363281,584.3706665039,1858,547
375,1,788,1154,899,1331,1243.1751708984,842.6129150391,-4.785970211,2.5842685699,128,0,1174.8140869141,874.0549316406,1228.8718261719,876.4000244141,1202.6889648438,834.4795532227,1243.1755371094,842.0064697266,1291.7777099609,818.9880981445,1147,885
376,0,515,1669,638,1860,1764.9498291016,575.9337158203,4.1742858887,-1.5149841309,377,0,1839.4176025391,529.8863525391,1784.7536621094,543.7469482422,1807.7501220703,577.7505493164,1765.4503173828,576.3689575195,1710.4831542969,580.9127807617,1863,538
376,1,786,1148,896,1341,1242.9722900391,842.0493164063,-1.7305502892,0.485666275,129,0,1164.8289794922,864.8547973633,1215.6776123047,877.0836791992,1197.4992675781,826.7885742188,1241.6455078125,841.5044555664,1294.9510498047,821.0301513672,1142,877
377,0,511,1675,639,1864,1769.4060058594,574.854675293,4.3622131348,-1.2243347168,378,0,1849.8297119141,528.3907470703,1793.0739746094,538.1109619141,1817.9149169922,575.6388549805,1769.6068115234,574.5083618164,1708.3383789063,581.9660644531,1868,526
377,1,792,1141,888,1343,1241.8104248047,840.6337280273,-1.3513998985,-0.7818202972,130,0,1157.2253417969,858.909362793,1210.8211669922,879.388671875,1193.1678466797,816.6558837891,1240.6842041016,839.5321655273,1297.3099365234,821.8018188477,1141,862
378,0,506,1682,635,1874,1776.9420166016,571.2825927734,6.4781188965,-2.7895202637,379,0,1856.2165527344,527.844543457,1801.1512451172,532.0715942383,1822.0797119141,571.4879150391,1775.9611816406,570.8613891602,1716.2518310547,590.2576904297,1877,513
378,1,794,1145,882,1342,1242.7397460938,838.4630126953,0.169107914,-1.7077846527,131,0,1156.94140625,856.8661499023,1211.5256347656,876.4783325195,1192.6273193359,813.6526489258,1241.6917724609,837.5369262695,1302.0903320313,819.1893920898,1134,853
379,0,503,1687,635,1878,1782.7299804688,568.8732910156,6.0180358887,-2.5360412598,380,0,1859.169921875,524.0936889648,1802.7889404297,530.5687255859,1827.4500732422,571.2476806641,1781.6646728516,567.598815918,1719.5675048828,592.2883300781,1878,505
379,1,785,1139,886,1339,1239.9771728516,835.8138427734,-1.7852988243,-2.3354091644,132,0,1150.5418701172,855.3968505859,1207.22265625,877.4384155273,1185.7761230469,810.1948242188,1238.2822265625,834.1472167969,1297.7496337891,817.6810913086,1132,863
380,0,500,1692,635,1880,1786.6870117188,567.2093505859,4.6440124512,-1.9546813965,381,0,1862.3585205078,521.2682495117,1806.8984375,528.7421875,1831.9565429688,568.8818969727,1785.7602539063,566.6956176758,1726.9246826172,589.814453125,1876,506
380,1,786,1134,891,1335,1235.4229736328,837.2446289063,-3.6312460899,0.1753635406,133,0,1147.9808349609,852.0324707031,1201.9172363281,876.3315429688,1184.8271484375,811.477355957,1233.7407226563,835.6004638672,1291.9178466797,815.2698974609,1136,869
381,0,498,1694,636,1881,1788.4577636719,566.563659668,2.7284851074,-1.0820007324,382,0,1862.3448486328,517.6871337891,1806.8469238281,530.1608276367,1833.2435302734,564.0307006836,1788.1431884766,566.0845947266,1729.7338867188,592.2333374023,1875,503
381,1,790,1133,892,1329,1231.1979980469,840.1049804688,-4.0271201134,1.9653720856,134,0,1148.2208251953,855.1524658203,1200.1166992188,878.5101928711,1185.5844726563,817.2222900391,1229.2149658203,838.0646972656,1287.4118652344,814.3427124023,1143,870
382,0,493,1694,638,1885,1789.9216308594,565.4954223633,1.885345459,-1.072845459,383,0,1866.1567382813,513.7796630859,1809.1278076172,527.951965332,1837.2941894531,563.0065307617,1789.1252441406,565.0534667969,1730.0720214844,589.6826171875,1878,500
382,1,780,1128,904,1322,1225.5427246094,842.017578125,-5.1125693321,1.930185318,135,0,1147.2661132813,869.5551757813,1204.0549316406,889.0573120117,1184.3729248047,824.135559082,1225.5012207031,842.3416748047,1274.6770019531,828.6232299805,1135,878
383,0,492,1694,635,1890,1791.9517822266,563.7306518555,1.981842041,-1.5341491699,384,0,1873.2045898438,509.5991516113,1812.1982421875,530.2563476563,1839.7398681641,558.6247558594,1791.8448486328,563.7904052734,1739.765625,584.2778320313,1886,496
383,1,788,1129,910,1334,1228.7325439453,847.7369384766,0.4223427773,4.4563083649,136,0,1152.0397949219,880.7030029297,1208.4877929688,896.5574951172,1183.7891845703,832.1639404297,1228.4055175781,847.242980957,1278.8969726563,829.4845581055,1144,888
384,0,492,1700,633,1891,1795.1083984375,562.4241333008,2.765045166,-1.3824157715,385,0,1872.75390625,511.0481262207,1821.0456542969,528.3831176758,1841.8405761719,555.5495605469,1795.6185302734,562.5219726563,1739.6656494141,575.8851318359,1891,496
384,1,789,1130,918,1321,1226.4136962891,853.1733398438,-1.405110836,5.1096897125,137,0,1150.5269775391,890.0406494141,1208.7562255859,903.5104370117,1180.3381347656,842.2432250977,1226.240234375,853.0885009766,1270.7706298828,836.9865112305,1142,890
385,0,489,1706,635,1892,1798.7183837891,561.7604370117,3.328338623,-0.9032897949,386,0,1878.0122070313,506.4468078613,1819.7854003906,523.5689697266,1847.7585449219,555.8817749023,1798.3201904297,561.2398071289,1743.7855224609,575.1226806641,1896,495
385,1,789,1122,919,1327,1224.6271972656,855.0707397461,-1.659383297,2.9681797028,138,0,1147.0810546875,894.3005371094,1208.2554931641,902.4127197266,1177.3909912109,845.8272705078,1224.1057128906,854.9268798828,1267.3520507813,836.7427978516,1140,892
386,0,489,1709,637,1896,1802.38671875,562.4642944336,3.5549621582,0.1681213379,387,0,1872.9870605469,506.0331726074,1815.9739990234,525.5740966797,1848.1351318359,558.3464355469,1802.0581054688,562.005859375,1751.623046875,576.2569580078,1890,494
386,1,789,1127,917,1328,1226.3669433594,854.259765625,0.6067299843,0.4487094879,139,0,1151.6937255859,890.2056274414,1209.9240722656,899.7271728516,1181.6188964844,843.7272949219,1226.0939941406,853.9216308594,1275.5778808594,827.1410522461,1143,895
387,0,485,1716,638,1896,1805.9853515625,561.7830810547,3.5841369629,-0.3981018066,388,0,1874.4201660156,497.3552246094,1816.6611328125,513.8567504883,1855.0025634766,549.9485473633,1805.0092773438,560.9274291992,1748.3728027344,584.7034301758,1894,490
387,1,787,1128,917,1327,1227.3684082031,852.6771240234,0.869913578,-0.905538559,140,0,1160.1226806641,887.5842285156,1213.787109375,888.9553222656,1190.38671875,846.396484375,1226.8166503906,851.6368408203,1273.30859375,827.6358642578,1152,893
388,0,475,1715,633,1897,1806.8923339844,555.8462524414,1.799407959,-4.0906066895,389,0,1877.0562744141,494.2581481934,1826.9348144531,503.7939147949,1855.8061523438,540.2026367188,1805.8337402344,554.7092285156,1755.7844238281,583.2170410156,1881,483
388,1,788,1122,915,1333,1227.6845703125,851.5678710938,0.500772953,-1.0413417816,141,0,1165.1208496094,888.4293212891,1216.6866455078,887.4704589844,1193.0915527344,848.908203125,1227.4884033203,851.3085327148,1276.4270019531,827.62109375,1147,884
389,0,471,1717,625,1897,1807.4229736328,548.9389038086,0.9535217285,-5.9684143066,390,0,1877.0445556641,486.8763122559,1822.2427978516,495.6388244629,1855.9964599609,534.5471191406,1807.3289794922,548.2192382813,1751.4020996094,581.5667114258,1875,476
389,1,794,1123,915,1336,1229.1713867188,853.506652832,1.1581215858,0.9453830719,142,0,1166.466796875,884.577331543,1217.2670898438,886.6710205078,1197.0810546875,851.2393188477,1229.3056640625,853.1366577148,1277.8688964844,830.2060546875,1144,881
390,0,464,1717,623,1904,1809.9691162109,543.3676147461,2.0152893066,-5.7036437988,391,0,1882.4724121094,478.7832336426,1825.7938232422,491.1036376953,1858.6124267578,526.7305908203,1809.5416259766,543.4349365234,1754.4190673828,574.7976074219,1879,470
390,1,802,1121,915,1325,1224.8323974609,857.4880371094,-2.5066123009,2.9693698883,143,0,1175.0074462891,886.1968994141,1215.2276611328,880.9135131836,1192.6705322266,860.7246704102,1224.3450927734,857.1874389648,1267.3773193359,828.849609375,1146,876
391,0,464,1714,618,1911,1812.37109375,540.166015625,2.2731018066,-4.0356140137,392,0,1893.5568847656,476.349822998,1838.5185546875,485.1128234863,1875.6849365234,525.8442382813,1814.3499755859,542.1923217773,1763.6005859375,555.5919799805,1891,477
391,1,800,1134,911,1323,1226.9564208984,856.7393798828,0.5804848671,0.4906711578,144,0,1172.404296875,886.1742553711,1216.4184570313,881.6087646484,1192.3914794922,858.0119628906,1226.4377441406,856.2780151367,1268.2958984375,828.9404907227,1143,877
392,0,465,1719,613,1915,1816.4110107422,538.2825927734,3.4510192871,-2.6007995605,393,0,1899.5541992188,485.6959228516,1848.080078125,488.2534790039,1879.7172851563,531.8177490234,1816.5557861328,538.3788452148,1773.1174316406,542.3239746094,1905,484
392,1,798,1138,910,1327,1231.2592773438,854.8074951172,3.0620522499,-1.1243495941,145,0,1173.9981689453,880.7446289063,1219.1921386719,881.927734375,1197.4953613281,850.104675293,1230.3253173828,853.166015625,1277.1273193359,827.8541870117,1155,880
393,0,465,1729,611,1921,1823.7155761719,537.4204101563,6.0199890137,-1.4416809082,394,0,1901.9622802734,480.6651000977,1848.3049316406,484.7428283691,1886.1146240234,534.1452026367,1823.4604492188,537.2943725586,1763.5169677734,558.1130981445,1903,484
393,1,798,1144,912,1327,1235.2053222656,854.6707763672,3.6514077187,-0.4659328461,146,0,1177.6530761719,881.2438964844,1221.6909179688,882.2600097656,1202.5672607422,848.3201904297,1234.6617431641,853.5025024414,1286.8898925781,828.7553100586,1162,884
394,0,459,1735,617,1922,1828.8088378906,537.4946899414,5.4021911621,-0.431060791,395,0,1898.53125,482.0864562988,1844.6408691406,487.2951660156,1888.7332763672,535.0189819336,1829.4903564453,538.339050293,1789.7834472656,557.8004150391,1884,477
394,1,797,1145,912,1333,1238.9641113281,854.4262084961,3.7230629921,-0.3183498383,147,0,1177.1831054688,882.9705810547,1220.8502197266,883.4414672852,1203.5803222656,848.6585083008,1237.9365234375,853.7999267578,1286.1831054688,830.6337890625,1143,887
395,0,459,1741,618,1920,1831.427734375,538.1408691406,3.546661377,0.2871398926,396,0,1898.7602539063,484.7955932617,1842.6534423828,491.6811218262,1888.0594482422,539.3514404297,1832.1452636719,539.0345458984,1798.7823486328,559.47265625,1868,469
395,1,801,1144,913,1325,1236.5467529297,856.2769775391,-0.3705039024,1.1277256012,148,0,1177.6574707031,882.9743041992,1220.6813964844,883.9509887695,1201.2951660156,848.6920776367,1235.7387695313,855.6001586914,1283.5244140625,832.1917114258,1149,884
396,0,456,1755,619,1916,1835.3686523438,537.7319946289,3.8094787598,-0.1768493652,397,0,1887.9019775391,479.1201171875,1838.4197998047,493.6337585449,1885.8677978516,529.9830322266,1836.0050048828,537.9082641602,1800.3070068359,559.1586914063,1858,456
396,1,800,1141,913,1327,1234.5440673828,856.7261962891,-1.4586386681,0.6753635406,149,0,1178.8931884766,881.5875244141,1219.3896484375,880.9221191406,1200.3984375,852.3555297852,1232.8927001953,854.7633666992,1286.7635498047,832.4741821289,1168,878
397,0,454,1773,610,1913,1842.0445556641,533.3887939453,5.7204284668,-2.9544372559,398,0,1889.0146484375,473.9321899414,1842.8452148438,494.2490844727,1889.0810546875,521.7474365234,1843.7111816406,534.6385498047,1809.3544921875,569.9157714844,1864,442
397,1,798,1140,911,1332,1235.2713623047,855.225402832,-0.0013632774,-0.7754116058,150,0,1174.8511962891,876.9751586914,1220.6177978516,879.2717285156,1202.1400146484,848.5583496094,1233.5498046875,853.390625,1281.9018554688,829.8834228516,1194,878
398,0,445,1767,609,1919,1844.1912841797,527.858581543,3.3379211426,-4.6716003418,399,0,1898.9548339844,460.1081542969,1843.4259033203,483.1898498535,1896.9885253906,513.8333740234,1844.7572021484,527.696105957,1803.4166259766,563.0042724609,1878,434
398,1,800,1141,912,1320,1231.6925048828,855.612487793,-2.3863730431,-0.0004177094,151,0,1175.2416992188,878.7589111328,1216.0725097656,882.5424804688,1199.0538330078,851.6019897461,1230.7550048828,854.6286010742,1278.7045898438,831.9600830078,1171,875
399,0,442,1758,602,1922,1841.8823242188,522.2967529297,-0.4266662598,-5.2651062012,400,0,1895.7401123047,457.5848693848,1844.060546875,475.9881591797,1897.5250244141,509.2321777344,1842.2902832031,523.196472168,1807.3646240234,560.5634765625,1886,432
399,1,804,1140,913,1317,1228.7015380859,857.7780151367,-2.7894492149,1.4435520172,152,0,1168.5404052734,883.8532714844,1213.8951416016,886.6555786133,1195.1088867188,853.2808837891,1227.9143066406,856.7874755859,1270.5607910156,834.8217773438,1147,882
400,0,439,1749,596,1927,1838.8638916016,517.3829345703,-2.154510498,-5.0309143066,401,0,1897.7630615234,460.2770996094,1845.2349853516,469.5864868164,1893.1156005859,510.3127746582,1838.3197021484,517.2172851563,1794.9167480469,554.0822753906,1894,440
400,1,806,1138,916,1323,1229.3530273438,860.5554199219,-0.4955039024,2.3327732086,153,0,1167.6678466797,887.5003662109,1213.6007080078,890.969543457,1197.9045410156,855.7230224609,1228.6611328125,859.5200805664,1274.7930908203,832.3253173828,1133,882
401,0,435,1741,597,1945,1841.4273681641,515.0880126953,0.990814209,-3.2069396973,402,0,1915.7879638672,463.258605957,1855.3708496094,471.2594909668,1897.0802001953,513.6889648438,1843.2944335938,517.1787109375,1815.0919189453,545.0869750977,1914,452
401,1,811,1137,919,1317,1227.4643554688,864.4720458984,-1.4242758751,3.3886814117,154,0,1168.4024658203,893.9073486328,1210.8461914063,893.5249023438,1194.0358886719,858.9165649414,1225.9528808594,862.8140869141,1270.345703125,836.5888671875,1136,886
402,0,434,1748,593,1956,1849.6044921875,513.0952758789,5.7817077637,-2.3974761963,403,0,1921.1741943359,462.7366027832,1864.7327880859,465.7467651367,1907.7779541016,511.6571350098,1849.1751708984,513.0383300781,1807.4870605469,545.1574707031,1937,454
402,1,812,1137,919,1319,1227.5100097656,866.0902099609,-0.4442954063,2.208322525,155,0,1167.1687011719,894.6771240234,1210.1806640625,894.0421142578,1196.0198974609,860.9303588867,1226.2309570313,865.08984375,1269.7663574219,840.5612792969,1143,877
403,0,430,1757,590,1964,1859.2215576172,510.1744384766,8.3385925293,-2.746383667,404,0,1929.9156494141,460.5472717285,1874.3337402344,460.7238769531,1916.2922363281,510.4419555664,1859.3643798828,510.2127075195,1821.0383300781,537.2264404297,1944,445
403,1,812,1136,922,1313,1225.1413574219,867.3246459961,-1.7271323204,1.5590610504,156,0,1164.0756835938,895.6362915039,1208.2645263672,896.6755371094,1192.0228271484,861.3317260742,1224.4243164063,866.2897338867,1266.8073730469,843.1201782227,1147,878
404,0,428,1777,589,1967,1870.8900146484,508.2319946289,10.5585021973,-2.2104034424,405,0,1945.2043457031,456.7250671387,1885.6258544922,458.453704834,1928.2930908203,508.4312744141,1871.1906738281,509.0609436035,1840.818359375,533.9364013672,1940,440
404,1,807,1134,927,1307,1221.228515625,867.4709472656,-3.1842246056,0.6171970367,157,0,1158.3239746094,899.3265380859,1211.5852050781,896.7806396484,1191.0769042969,866.241394043,1221.2169189453,867.0260009766,1266.5563964844,840.5588989258,1156,881
405,0,427,1791,584,1966,1879.2370605469,505.6304016113,9.0842590332,-2.471206665,406,0,1946.8181152344,450.5660400391,1889.0382080078,452.8012084961,1935.0882568359,498.2959289551,1879.2182617188,505.0942382813,1847.8292236328,542.4052734375,1945,437
405,1,811,1132,927,1303,1217.6361083984,868.7720336914,-3.4563803673,1.0731296539,158,0,1152.9940185547,902.0853271484,1207.2808837891,895.7708740234,1187.6810302734,865.3428955078,1217.1616210938,867.9482421875,1263.8291015625,841.9456787109,1143,893
406,0,425,1797,568,1967,1883.5803222656,498.1647949219,5.923614502,-5.8007965088,407,0,1945.0383300781,443.7102966309,1887.7884521484,448.7607421875,1930.5666503906,490.3766479492,1882.0729980469,496.9818115234,1863.2956542969,538.4458007813,1957,427
406,1,814,1131,927,1303,1216.294921875,870.3363037109,-2.0462241173,1.4005527496,159,0,1153.6669921875,904.1431884766,1206.322265625,897.7973632813,1185.7960205078,867.58984375,1216.0815429688,869.8664550781,1262.5628662109,839.3448486328,1139,894
407,0,419,1792,556,1966,1881.6259765625,488.716003418,0.671661377,-8.2328033447,408,0,1950.0968017578,441.675994873,1896.8662109375,439.5310974121,1932.9006347656,489.2007751465,1881.5743408203,488.4571533203,1881.1838378906,523.8713378906,1965,421
407,1,813,1131,929,1303,1216.3121337891,871.1842041016,-0.6705527306,1.0321140289,160,0,1154.9476318359,905.302734375,1206.7750244141,897.7761230469,1184.1145019531,869.5892333984,1215.3781738281,870.1798095703,1261.9359130859,843.1111450195,1136,892
408,0,409,1789,551,1963,1877.5744628906,480.1207885742,-2.477142334,-8.4744110107,409,0,1944.134765625,428.2538146973,1890.2918701172,425.3016967773,1930.9584960938,474.0584106445,1876.4781494141,479.338684082,1866.1108398438,526.2202758789,1956,408
408,1,814,1132,930,1305,1217.7854003906,872.0540771484,0.7586464882,0.9239597321,161,0,1154.6788330078,905.9451904297,1207.0203857422,898.6512451172,1184.337890625,870.3236694336,1216.177734375,870.98046875,1262.3803710938,844.8278198242,1146,889
